dlga_lord_mission_raise_troops_rejected:lord_pretalk|啊 ， 没 事 。 我 对 此 有 心 理 准 备 ， 好 的 ， 祝 你 好 运 。 
dlga_lord_mission_collect_taxes_told:lord_mission_collect_taxes_accepted|不 错 的 差 事 ， {s65}。 成 交 。 
dlga_lord_mission_collect_taxes_rejected:lord_pretalk|哦 ， 好 吧 。 那 么 ， 祝 你 好 运 。 
dlga_lord_mission_hunt_down_fugitive_told:lord_mission_hunt_down_fugitive_accepted|我 马 上 去 追 捕 他 ， 将 其 正 法 。 
dlga_lord_mission_hunt_down_fugitive_told:lord_mission_hunt_down_fugitive_rejected|非 常 抱 歉 ， 我 太 忙 了 ， 没 有 时 间 去 追 捕 他 。 
dlga_quest_meet_spy_in_enemy_town_accepted:quest_meet_spy_in_enemy_town_accepted_response|太 棒 了 ！ 马 上 动 身 去 {s13}吧 ， 我 的 眼 线 会 在 那 里 等 候 你 的 。 
dlga_quest_meet_spy_in_enemy_town_accepted_response:quest_meet_spy_in_enemy_town_accepted_2|{s13}可 是 守 卫 森 严 ， 我 怎 么 才 能 不 被 发 现 地 潜 入 ？ 
dlga_quest_meet_spy_in_enemy_town_accepted_response:quest_meet_spy_in_enemy_town_accepted_3|我 怎 么 才 能 找 到 你 的 眼 线 呢 ？ 
dlga_quest_meet_spy_in_enemy_town_accepted_response:quest_meet_spy_in_enemy_town_accepted_4|你 会 付 我 报 酬 吗 ？ 
dlga_quest_meet_spy_in_enemy_town_accepted_response:quest_meet_spy_in_enemy_town_accepted_end|我 知 道 要 怎 么 做 了 ， 再 见 ， 大 人 。 
dlga_quest_meet_spy_in_enemy_town_rejected:lord_pretalk|好 吧 ， 如 果 你 不 愿 意 的 话 。 但 是 ， {playername}， 我 强 烈 建 议 你 忘 记 你 刚 才 听 到 的 一 切 ， 根 本 没 有 什 么 间 谍 和 眼 线 ， 从 前 没 有 ， 将 来 也 没 有 。 记 住 了 。 
dlga_lord_mission_told_raid_caravan_to_start_war:lord_mission_tell_raid_caravan_to_start_war_2|你 说 得 对 ， {s65}， 但 我 们 能 做 什 么 ？ 
dlga_lord_mission_told_raid_caravan_to_start_war:quest_raid_caravan_to_start_war_rejected_1|我 不 同 意 ， 先 生 ， 和 平 更 可 贵 。 
dlga_lord_mission_tell_raid_caravan_to_start_war_3:quest_raid_caravan_to_start_war_accepted|这 真 是 个 个 好 主 意 ， 算 我 一 个 。 
dlga_lord_mission_tell_raid_caravan_to_start_war_5:quest_raid_caravan_to_start_war_accepted|有 道 理 ， 我 愿 意 去 做 。 
dlga_quest_raid_caravan_to_start_war_rejected_1:lord_pretalk|啊 ？ 你 是 这 样 想 的 吗 ？ 很 好 ， 但 是 你 那 金 贵 的 和 平 能 够 坚 持 多 久 呢 ？ 相 信 我 ， 非 常 短 暂 。 
dlga_lord_tell_mission_follow_spy_2:lord_tell_mission_follow_spy_rejected|抱 歉 ， 我 不 能 做 这 种 偷 偷 摸 摸 的 工 作 。 
dlga_lord_tell_mission_follow_spy_rejected:lord_pretalk|真 可 惜 ， 再 接 再 厉 ， {playername}… … 
dlga_lord_tell_mission_capture_enemy_hero:lord_tell_mission_capture_enemy_hero_accepted|没 问 题 ， {s65}。 
dlga_lord_tell_mission_capture_enemy_hero:lord_tell_mission_capture_enemy_hero_rejected|我 得 拒 绝 ， {s65}， 我 不 是 绑 匪 。 
dlga_lord_tell_mission_capture_enemy_hero_rejected:lord_pretalk|看 起 来 你 缺 少 战 士 的 勇 气 ， 而 我 却 以 为 你 具 备 了 它 。 好 吧 ， {playername}。 我 会 找 到 其 他 人 做 这 件 事 的 。 
dlga_lord_tell_mission_lend_companion:lord_tell_mission_lend_companion_2|你 要 {reg3?她 :他 }跟 你 多 久 ？ 
dlga_lord_tell_mission_lend_companion_2:lord_mission_lend_companion_told|就 几 天 而 已 ， 至 多 一 周 。 
dlga_lord_mission_lend_companion_told:lord_tell_mission_lend_companion_accepted|好 吧 ， 我 让 {s3}跟 随 你 一 周 。 
dlga_lord_mission_lend_companion_told:lord_tell_mission_lend_companion_rejected|抱 歉 ， 但 我 的 队 伍 不 能 缺 {s3}整 整 一 周 。 
dlga_lord_tell_mission_lend_companion_accepted:close_window|我 对 你 的 感 激 难 以 言 表 ！ 别 担 心 ， {playername}， 你 的 伙 伴 很 快 就 会 回 到 你 队 伍 中 的 。 
dlga_lord_tell_mission_collect_debt:lord_tell_mission_collect_debt_2|你 知 道 我 在 哪 里 可 以 找 到 {s3}吗 ， {s65}？ 
dlga_lord_tell_mission_collect_debt_3:lord_tell_mission_collect_debt_accepted|那 我 就 去 代 你 同 {s3}谈 一 下 。 
dlga_lord_tell_mission_collect_debt_3:lord_tell_mission_collect_debt_rejected|很 抱 歉 ， {s65}， 我 去 恐 怕 不 会 比 你 亲 自 去 更 有 效 。 
dlga_lord_tell_mission_incriminate_commander:lord_tell_mission_incriminate_commander_2|{s66}， 我 听 你 的 吩 咐 。 
dlga_lord_tell_mission_incriminate_commander_3:lord_tell_mission_incriminate_commander_4|请 说 下 去 {s65}… … 
dlga_lord_tell_mission_incriminate_commander_3:lord_tell_mission_incriminate_commander_rejected|不 ， 我 不 会 加 入 这 种 有 辱 我 荣 誉 的 计 划 。 
dlga_lord_tell_mission_incriminate_commander_5:lord_tell_mission_incriminate_commander_7|这 样 就 可 以 了 吗 ？ 
dlga_lord_tell_mission_incriminate_commander_8:lord_tell_mission_incriminate_commander_fin|那 么 就 派 一 个 {s8}。 
dlga_lord_tell_mission_incriminate_commander_10:lord_tell_mission_incriminate_commander_fin|我 会 派 出 一 名 {s8}的 。 
dlga_lord_tell_mission:lord_pretalk|不 ， {playername}。 我 现 在 不 需 要 你 为 我 服 务 。 
dlga_lord_mission_told:lord_mission_accepted|包 在 我 身 上 ， {s65}。 
dlga_lord_mission_told:lord_mission_rejected|恐 怕 目 前 我 不 能 接 受 这 个 任 务 。 
dlga_lord_mission_accepted:close_window|非 常 好 ！ {playername}， 我 对 你 很 有 信 心 ！ 
dlga_lord_talk:lord_leave_prison|我 必 须 得 走 了 。 
dlga_lord_talk:lord_leave|我 的 话 说 完 了 ， 我 得 走 了 。 
dlga_lord_talk:lord_leave.1|请 让 我 离 开 。 
dlga_lord_leave_give_quest:enemy_lord_tell_mission|洗 耳 恭 听 。 
dlga_lord_leave:close_window|再 见 ， 尊 敬 的 女 士 ， 我 会 继 续 做 你 最 热 切 的 崇 拜 者 。 
dlga_lord_leave:close_window.1|当 然 ， {playername}， 再 见 。 
dlga_lord_leave:close_window.2|祝 你 一 路 顺 风 ， {playername}。 
dlga_lord_leave:close_window.3|哦 ， 好 的 好 的 ， 再 见 。 
dlga_lord_leave:close_window.4|我 们 会 再 见 面 的 。 
dlga_member_chat:lady_journey_1|你 在 旅 途 中 还 开 心 吗 ？ {s65}？ 
dlga_lady_journey_1:close_window|我 感 觉 非 常 好 ， {playername}。 你 的 关 怀 我 很 感 激 。 
dlga_start:spouse_talk|什 么 事 ， 我 的 丈 夫 ？ 
dlga_spouse_talk:minister_issues|我 的 首 席 大 臣 ， 我 想 和 你 谈 谈 有 关 我 们 国 家 的 事 情 
dlga_spouse_cancel_political_quest:spouse_cancel_political_quest_confirm|你 确 定 要 放 弃 那 个 主 意 ？ 
dlga_spouse_cancel_political_quest_confirm:spouse_pretalk.1|事 实 上 ， 别 再 操 心 了 。 
dlga_spouse_talk:combined_political_quests|让 我 们 想 个 办 法 来 提 高 我 们 在 这 一 地 区 的 声 望 
dlga_spouse_talk:spouse_organize_feast|我 在 想 我 们 也 许 能 举 办 一 场 宴 会 
dlga_spouse_talk:spouse_household_possessions|让 我 们 盘 点 一 下 我 们 的 家 庭 财 产 
dlga_spouse_household_possessions:spouse_pretalk|总 之 ， 这 是 我 们 的 全 部 积 蓄 。 
dlga_wedding_ceremony_bride_vow:wedding_ceremony_player_vow|我 的 丈 夫 ， 我 在 此 宣 誓 成 为 你 的 妻 子 ， 无 论 在 顺 境 或 者 逆 境 都 和 你 站 在 一 起 。 愿 上 天 眷 顾 我 们 并 保 佑 我 们 的 孩 子 ， 牲 畜 和 土 地 。 
dlga_wedding_ceremony_player_vow:wedding_ceremony_vows_complete|与 你 同 誓 ， 让 我 们 结 为 夫 妻 。 
dlga_wedding_ceremony_vows_complete:close_window|我 现 在 宣 布 你 和 {s3}结 为 夫 妇 。 现 在 到 为 你 们 准 备 的 房 间 里 去 吧 ， 我 们 会 替 你 的 新 娘 安 排 搬 到 {s11}你 府 上 的 事 。 
dlga_spouse_evaluate_larder_for_feast:spouse_feast_confirm|{s9}
dlga_spouse_feast_confirm:spouse_feast_added_items|我 要 在 仓 库 存 放 一 些 东 西 。 
dlga_spouse_feast_added_items:spouse_evaluate_larder_for_feast|好 的 — — 让 我 看 看 有 些 什 么 … … 
dlga_spouse_feast_confirm:spouse_feast_confirm_yes|我 们 发 请 柬 吧 。 
dlga_spouse_feast_confirm:spouse_pretalk|那 再 等 等 吧 。 
dlga_spouse_feast_confirm_yes:spouse_pretalk|如 此 ， 我 将 发 出 话 去 ， 宣 布 我 们 会 在 国 家 条 件 允 许 的 情 况 下 举 行 一 场 宴 会 。 你 最 好 让 我 们 的 储 物 室 更 充 实 一 些 ， 好 赢 得 待 客 周 到 的 美 名 。 
dlga_spouse_feast_confirm_yes:spouse_pretalk.1|太 好 了 。 那 么 ， 让 我 们 马 上 在 {s9}{reg4?这 儿 :}的 大 厅 举 办 宴 会 吧 。 你 也 许 还 得 继 续 丰 富 我 们 的 贮 藏 ， 那 样 我 们 也 许 可 以 不 负 我 们 好 客 的 名 声 。 你 随 时 可 以 宣 布 宴 会 结 束 ， 或 者 通 过 开 始 一 场 战 役 ， 或 者 让 封 臣 们 知 道 他 们 可 以 回 家 了 。 
dlga_start:close_window.16|高 贵 的 {s12}已 经 同 意 让 我 们 回 到 我 们 亲 人 们 身 边 。 我 们 马 上 就 要 出 发 了 。 
dlga_start:close_window.17|我 们 将 马 上 启 程 去 {s5}。 很 高 兴 世 界 上 还 有 人 有 心 维 护 荣 誉 。 
dlga_start:close_window.18|嗯 ， {playername}— — 你 和 {s10}决 斗 ， 被 打 败 了 。 根 据 我 们 的 习 俗 和 传 统 ， 我 不 能 再 接 纳 你 。 再 见 ， {playername}。 
dlga_start:close_window.19|啊 ， {playername}。 能 再 见 到 你 真 是 太 好 了 。 可 惜 我 现 在 必 须 赶 往 别 处 。 
dlga_start:kingdom_lady_captive.2|很 奇 怪 ． 有 时 候 你 会 表 现 得 非 常 友 善 ， 但 是 你 却 把 我 强 行 拘 禁 在 这 儿 。 
dlga_lady_escort_lady_succeeded:close_window|为 你 效 劳 是 我 的 荣 幸 ， {s65}。 
dlga_start:close_window.20|那 儿 ！ 我 可 以 看 到 远 处 {s3}的 城 墙 。 我 们 安 全 到 达 了 这 里 。 给 ， 拿 上 我 承 诺 过 的 这 {reg3}第 纳 尔 。 我 希 望 哪 天 能 再 和 你 结 伴 而 行 。 
dlga_lady_talk_refugee:close_window|当 然 ， 尊 敬 的 女 士 
dlga_lady_captive_talk:lady_captive_confirm|什 么 ？ ！ 怎 么 能 这 么 无 耻 ？ 
dlga_lady_captive_confirm:close_window|抱 歉 — — 你 肯 定 误 会 我 了 ． 当 然 你 可 以 离 开 ． 
dlga_lady_captive_confirm:close_window.1|联 系 你 的 家 人 让 他 们 准 备 赎 金 ， 尊 敬 的 女 士 ． 
dlga_kingdom_lady_captive:close_window.1|我 改 变 主 意 了 — — 你 可 以 走 了 。 
dlga_start:close_window.21|在 我 失 去 耐 心 之 前 滚 开 ， 你 这 个 臭 要 饭 的 ！ 
dlga_start:lady_duel_lost|噢 {playername}— — 我 听 说 你 和 {s10}决 斗 了 。 我 希 望 你 没 有 和 他 打 过 。 因 为 荣 誉 和 传 统 不 允 许 我 跟 随 一 个 失 败 者 ， 你 输 给 了 他 ， 我 们 的 关 系 也 就 断 绝 了 。 保 重 {playername}。 
dlga_lady_duel_lost:close_window|很 好 — — 我 们 必 须 尊 重 传 统 办 事 … … 再 见 ， 尊 敬 的 女 士 
dlga_lady_duel_lost_flaunt_conventions:close_window|哦 ， {playername}！ 尽 管 人 们 会 议 论 ， 可 是 以 后 不 能 再 见 到 你 真 是 令 我 太 伤 心 了 。 我 们 不 要 再 顾 忌 这 个 愚 蠢 ， 残 忍 的 传 统 了 。 
dlga_lady_duel_lost_flaunt_conventions:close_window.1|不 ， {playername}— — 我 不 能 弃 我 的 声 誉 不 顾 ， 你 也 不 能 。 
dlga_start:lady_start.1|Well,{playername}— — 你 在 决 斗 中 打 败 了 {s10}。 显 然 ， 他 配 不 上 我 的 爱 意 。 
dlga_lady_duel_rep_1:lady_start|很 好 ， {playername}— — 你 在 决 斗 中 打 败 了 {s10}。 哦 ， 真 是 愚 蠢 ， 男 人 们 竟 要 为 了 我 而 争 斗 ！ 唉 … … 不 过 我 想 这 也 有 点 浪 漫 。 
dlga_lady_duel_rep_2:lady_start|很 好 ， {playername}— — 你 在 决 斗 中 击 败 了 {s10}， 为 了 荣 誉 ， 我 们 以 后 再 也 不 能 相 见 了 … … 你 知 道 我 是 很 喜 欢 他 的 ， 与 他 争 斗 根 本 不 能 讨 好 我 。 
dlga_lady_qst_duel_for_lady_succeeded_1:lady_qst_duel_for_lady_succeeded_2|哦 ， 这 些 足 够 多 了 。 
dlga_lady_qst_duel_for_lady_succeeded_1:lady_qst_duel_for_lady_succeeded_2.2|{s65}， 报 酬 并 不 是 必 要 的 。 
dlga_lady_qst_duel_for_lady_succeeded_2:lady_pretalk|{s10}
dlga_lady_qst_duel_for_lady_failed:lady_qst_duel_for_lady_failed_2|请 你 原 谅 我 的 失 败 ， {s65}… … 
dlga_start:lady_proposal_pending|{playername}— — 有 我 家 人 的 消 息 吗 ？ 
dlga_start:lady_betrothed|我 听 说 我 的 {s11}拒 绝 了 我 们 的 婚 事 ， 难 道 这 意 味 着 我 们 必 须 分 开 了 吗 ？ 
dlga_rescue_prisoner_succeed_1:lady_pretalk|随 时 为 你 效 劳 ， {s65}。 
dlga_start:lady_meet_end|你 一 定 是 {playername}。 我 们 有 幸 在 {s8}举 行 的 竞 技 大 赛 上 得 见 你 的 风 采 ， 你 杰 出 的 表 现 令 人 印 象 深 刻 。 
dlga_start:lady_meet_end.1|你 一 定 是 {playername}。 我 的 {s15}{s16}对 你 有 很 高 的 评 价 ， 我 很 高 兴 能 认 识 你 。 
dlga_start:close_window.22|你 来 得 正 好 ， 让 我 们 一 起 给 我 们 的 敌 人 一 个 教 训 。 
dlga_start:lady_start.3|{playername}— — 很 高 兴 能 见 到 你 ， (耳 语 ： )我 对 你 的 造 访 有 着 愉 快 的 回 忆 。 
dlga_start:lady_meet_end.2|啊 ， {playername}。 你 在 最 近 的 竞 技 大 会 上 表 现 得 实 在 是 太 棒 了 ！ 
dlga_start:lady_start.4|{s12}
dlga_lady_start:lady_betrothed.1|{playername}— — 我 已 经 和 {s5}订 婚 了 ， 我 们 再 也 无 法 像 这 样 见 面 了 … … 
dlga_lady_start:lady_other_suitor|我 必 须 告 诉 你 ， 有 一 位 领 主 正 在 打 我 的 主 意 ， 而 我 看 不 上 他 。 我 担 心 他 正 在 计 划 如 何 强 迫 我 嫁 给 他 。 
dlga_lady_start:lady_talk|{s11}我 们 在 这 里 交 谈 逗 留 太 久 恐 怕 不 太 合 适 ， 不 过 我 希 望 在 不 久 后 还 能 见 到 你 。 
dlga_lady_start:lady_talk.1|{s11}
dlga_lady_start:lady_talk.2|抱 歉 ， 我 觉 得 有 点 疲 劳 ， 我 想 先 离 开 了 ， 不 过 ， 或 许 过 一 阵 子 我 们 还 有 机 会 在 一 起 聊 聊 。 
dlga_lady_start:lady_talk.3|能 再 次 和 你 共 度 如 此 美 好 的 时 光 实 在 是 一 件 很 快 乐 的 事 。 {s12}
dlga_lady_start:lady_talk.4|什 么 风 把 你 吹 来 了 ？ 
dlga_lady_proposal_pending:close_window|到 现 在 还 没 消 息 … … 
dlga_lady_proposal_pending:lady_proposal_pending_end|我 仔 细 考 虑 了 一 下 ， 我 们 现 在 就 谈 婚 论 嫁 还 是 太 早 了 一 点 。 
dlga_lady_proposal_pending_end:close_window|{s11}
dlga_lady_betrothed:lady_conclude_relationship|算 了 吧 — — 我 们 就 此 分 手 吧 。 
dlga_lady_suggest_elope:lady_other_suitor|先 生 — — 你 可 能 已 经 知 道 ， 有 好 几 位 象 你 一 样 的 绅 士 在 等 待 我 的 答 复 ， 而 我 还 无 法 确 定 要 答 应 他 们 中 的 哪 一 个 人 。 
dlga_lady_suggest_elope:lady_conclude_relationship.1|哦 {playername}， 看 开 点 吧 。 我 知 道 你 很 努 力 地 为 自 己 的 未 来 打 拼 ， 可 你 现 在 既 无 权 势 有 无 财 富 。 虽 然 我 对 你 很 有 好 感 ， {playername}， 但 我 不 会 把 自 己 托 付 给 不 可 靠 的 人 。 
dlga_lady_suggest_elope:lady_conclude_relationship.3|我 亲 爱 的 {playername}— — 私 奔 出 逃 会 断 绝 我 和 我 家 族 的 一 切 联 系 ， 而 它 就 是 我 的 一 切 ！ 我 的 确 对 你 非 常 有 好 感 ， 但 我 没 法 确 定 这 份 好 感 真 的 值 得 我 冒 与 家 族 决 裂 的 风 险 。 
dlga_lady_suggest_elope:lady_conclude_relationship.4|亲 爱 的 {playername}— — 我 无 法 像 你 一 样 适 应 艰 苦 的 行 军 ， 我 只 是 希 望 拥 一 个 属 于 我 的 家 。 假 如 你 拥 有 一 座 城 堡 或 者 一 座 有 着 宽 敞 庭 院 的 城 市 ， 我 很 乐 意 在 那 里 成 为 你 的 妻 子 ， 并 当 一 个 居 家 的 女 主 人 。 而 我 绝 不 会 接 受 像 一 只 被 围 捕 的 野 兽 那 样 东 奔 西 逃 的 生 活 。 
dlga_lady_elope_agree:lady_elope_agree_nurse|那 就 立 刻 行 动 吧 ， 我 们 没 有 时 间 可 以 浪 费 了 ！ 
dlga_lady_elope_agree:close_window|他 会 用 尽 所 有 手 段 来 取 我 性 命 ？ 呃 ， 请 让 我 再 考 虑 一 下 … … 
dlga_lady_elope_agree_nurse:lady_elope_agree_lady_vows|先 生 ， 女 士 ， 你 们 愿 意 在 我 的 见 证 之 下 ， 交 换 彼 此 的 誓 言 吗 ？ 
dlga_lady_elope_agree_lady_vows:lady_elope_agree_nurse_2|好 的 ， 开 始 吧 。 我 谨 以 本 人 之 名 发 誓 ： 根 据 古 代 的 法 律 与 我 家 乡 的 习 俗 ， 我 ， {s4}， 承 认 {playername}为 我 的 丈 夫 。 
dlga_lady_elope_agree_nurse_2:lady_elope_agree_player_vows|太 好 了 ， 那 么 ， {playername}， 请 你 做 出 相 同 的 誓 言 ， 表 示 你 娶 {s4}为 妻 的 决 心 。 
dlga_lady_elope_agree_player_vows:close_window|我 愿 意 。 
dlga_lady_elope_agree_player_vows:close_window.1|呃 ， 这 是 不 是 发 展 的 太 快 了 点 … … 
dlga_lady_elope_agree:lady_conclude_relationship|真 的 吗 ？ 亲 爱 的 ， 要 知 道 ， 我 绝 不 能 让 一 位 高 贵 的 女 士 这 样 和 她 的 家 族 分 开 。 
dlga_lady_conclude_relationship:lady_conclude_relationship_confirm|那 么 我 想 我 们 的 共 同 时 光 也 到 此 为 止 了 … … 
dlga_lady_conclude_relationship_confirm:lady_conclude_relationship_confirm_yes|是 的 — — 只 能 这 样 了 … … 
dlga_lady_conclude_relationship_confirm_yes:close_window|别 了 ， {playername}。 也 许 我 们 会 在 城 堡 或 者 城 市 的 庭 院 再 见 ， 不 过 那 时 我 们 必 须 保 持 彼 此 的 距 离 。 但 是 ， 我 仍 然 会 想 起 我 们 在 一 起 的 快 乐 时 光 的 。 
dlga_lady_conclude_relationship_confirm_no:close_window|既 然 如 此 ， 就 让 我 们 接 受 命 运 吧 。 
dlga_lady_generic_mission_succeeded:lady_pretalk|随 时 为 你 效 劳 ， {s65}。 
dlga_lady_premeet:lady_meet|我 叫 {playername}。 
dlga_lady_premeet:lady_meet.1|我 叫 做 {playername}， 愿 意 为 你 效 劳 ， 大 人 。 
dlga_lady_meet:lady_meet_end|当 然 ， 无 论 如 何 ， 能 够 认 识 你 真 的 很 荣 幸 。 
dlga_lady_meet_end:lady_talk|我 必 须 先 离 开 一 段 时 间 ， 不 过 或 许 以 后 我 们 会 再 见 的 。 
dlga_lady_meet_end:lady_talk.1|现 在 ， 如 果 你 允 许 我 离 开 … … 
dlga_lady_meet_end:lady_talk.2|有 什 么 需 要 我 替 你 去 做 的 吗 ？ 
dlga_lady_talk:lord_talk_ask_location|我 想 了 解 某 人 现 在 的 位 置 。 
dlga_lady_pretalk:lady_talk|现 在 ， 如 果 你 允 许 我 离 开 … … 
dlga_lady_pretalk:lady_talk.1|还 有 别 的 事 么 ？ 
dlga_lady_talk:lady_relations|我 是 否 有 这 个 荣 幸 ， 能 够 对 你 有 进 一 步 的 了 解 呢 ？ 尊 敬 的 女 士 。 
dlga_lady_relations:lady_pretalk|{s12}
dlga_lady_talk:lady_profess_admiration|尊 敬 的 女 士 ， 我 是 你 最 热 情 的 追 求 者 。 
dlga_lady_talk:lady_tournament_dedication_reaction|尊 敬 的 女 士 ， 我 将 把 竞 技 大 会 的 胜 利 作 为 礼 物 献 给 你 。 
dlga_lady_tournament_dedication_reaction:lady_pretalk|{s9}
dlga_lady_profess_admiration:close_window|{s11}希 望 我 们 以 后 能 常 常 见 面 。 
dlga_lady_talk:lady_recite_poetry|你 喜 欢 诗 歌 吗 ， 尊 敬 的 女 士 ？ 
dlga_lady_recite_poetry:lady_recite_poetry|那 要 看 是 什 么 样 的 诗 了 ， 你 想 吟 诵 一 首 吗 ？ 
dlga_lady_recite_poetry:lady_recite_poetry_response|风 吹 起 草 原 上 的 尘 埃 … … 
dlga_lady_recite_poetry:lady_recite_poetry_response.3|窝 车 则 的 悬 崖 上 ， 火 光 刺 破 黑 暗 … … 
dlga_lady_recite_poetry_response:lady_private_conversation_end|{s11}
dlga_lady_private_conversation_end:lady_pretalk|时 间 过 得 真 快 ！ 我 们 不 能 再 在 此 逗 留 了 。 
dlga_lady_talk:lady_marriage_discussion|尊 敬 的 女 士 ， 我 能 得 到 再 次 拜 访 你 的 荣 幸 吗 ？ 
dlga_lady_marriage_discussion:lady_other_suitor|先 生 — — 你 可 能 已 经 知 道 ， 有 好 几 位 象 你 一 样 的 绅 士 在 等 待 我 的 答 复 ， 而 我 还 无 法 确 定 要 答 应 他 们 中 的 哪 一 个 人 。 
dlga_lady_marriage_discussion:lady_proposal_refused|我 很 高 兴 在 你 的 心 中 早 已 为 未 来 做 好 打 算 ， 可 是 ， 我 希 望 在 我 答 应 你 的 求 婚 之 前 ， 你 能 获 得 更 高 的 成 就 。 
dlga_lady_marriage_discussion:lady_proposal_refused.1|听 到 你 高 尚 的 动 机 真 好 ， 可 是 ， 我 早 已 决 定 要 嫁 给 一 位 最 有 德 行 的 绅 士 ， 如 果 你 真 的 对 我 怀 着 爱 意 ， 请 进 一 步 证 明 你 的 品 质 吧 。 
dlga_lady_marriage_discussion:lady_proposal_refused.2|先 生 — — 听 到 你 对 我 的 追 求 怀 着 高 尚 的 动 机 ， 这 令 人 愉 悦 。 但 在 此 之 前 ， 我 们 或 许 需 要 一 点 时 间 来 培 养 更 深 厚 的 感 情 。 
dlga_lady_marriage_discussion:lady_betrothed|哦 ， {playername}。 我 真 是 太 高 兴 了 ！ 可 是 我 的 {s11}{s4}是 绝 不 会 同 意 的 … … 也 许 我 们 只 能 分 开 了 … … 
dlga_lady_proposal_refused:lady_proposal_refused_persuade_check|或 许 我 能 说 服 你 不 再 拖 延 。 
dlga_lady_proposal_refused_persuade_check:lady_proposal_refused_persuade_player_response|你 有 什 么 可 说 的 ？ 
dlga_lady_proposal_refused_persuade_player_response:lady_proposal_refused_persuade_result|爱 情 就 像 一 朵 玫 瑰 ， 尊 敬 的 女 士 。 如 果 不 去 采 摘 的 话 ， 是 会 枯 萎 的 。 
dlga_lady_proposal_refused_persuade_player_response:lady_pretalk|哦 ， 还 是 算 了 吧 。 
dlga_lady_proposal_refused_persuade_result:close_window|够 了 ， 先 生 ！ 我 不 会 草 率 结 婚 ， 不 管 是 你 还 是 谁 ！ 你 让 我 很 生 气 。 求 求 你 ， 让 我 静 一 静 。 等 我 再 想 跟 你 谈 的 时 候 会 告 诉 你 的 。 
dlga_lady_proposal_refused_persuade_result:lady_betrothed|噢 {playername}， 我 绝 不 能 等 到 那 一 天 ！ 噢 ， 要 是 我 们 能 结 婚 就 好 了 。 但 是 我 的 {s11}{s4}绝 不 会 同 意 的 … … 或 许 我 们 分 开 是 最 好 的 选 择 … … 
dlga_lady_proposal_refused:lady_player_threatens_compel|我 已 经 厌 倦 这 种 游 戏 了 ！ 我 现 在 就 要 去 和 你 的 家 族 谈 谈 我 们 的 婚 事 。 
dlga_lady_player_threatens_compel:lady_player_threatens_compel_2|什 么 ？ 你 真 的 要 那 样 ？ 
dlga_lady_player_threatens_compel_2:lady_private_conversation_end|不 ， 当 然 不 会 ， 请 原 谅 我 一 时 冲 动 。 
dlga_lady_player_threatens_compel_2:close_window|是 的 — — 显 然 你 没 弄 明 白 怎 样 才 是 对 你 最 有 利 的 。 
dlga_lady_other_suitor:lady_pretalk|这 真 是 令 人 烦 恼 的 消 息 ， 尊 敬 的 女 士 ， 可 惜 世 事 就 是 如 此 。 
dlga_lady_other_suitor:lady_player_threatens_compel|我 已 经 厌 倦 这 种 游 戏 了 ！ 我 会 要 求 你 的 家 族 强 迫 你 嫁 给 我 ！ 
dlga_lady_other_suitor_challenge:lady_pretalk.1|哈 ， 说 得 真 漂 亮 。 但 是 我 听 说 你 之 前 才 答 应 为 某 个 小 姐 而 和 别 人 决 斗 。 你 就 不 能 完 成 一 件 事 之 后 再 揽 其 他 的 事 上 身 吗 ？ 唉 … … 你 们 男 人 为 什 么 会 这 么 愚 蠢 呢 。 
dlga_lady_other_suitor_challenge:lady_other_suitor_challenge_confirm.1|真 的 吗 ？ 那 一 定 会 很 有 趣 。 那 个 家 伙 就 是 {s5}。 就 让 我 看 看 你 是 不 是 更 有 勇 气 吧 。 
dlga_lady_other_suitor_challenge:lady_other_suitor_challenge_confirm.3|别 再 提 这 个 了 ！ 让 你 和 {s5}为 我 决 斗 是 毫 无 意 义 … … 啊 ！ 求 求 你 ， 忘 掉 刚 才 我 提 起 的 那 个 名 字 吧 。 
dlga_lady_other_suitor_challenge_confirm:lady_other_suitor_challenge_confirm_no|仔 细 想 想 ， 我 决 定 万 事 以 和 为 贵 。 别 在 意 。 
dlga_lady_other_suitor_challenge_confirm_yes:lady_pretalk|{s15}
dlga_lady_other_suitor_challenge_confirm_no:lady_private_conversation_end|太 好 了 ， 你 没 有 让 你 的 情 绪 左 右 自 己 ！ 
dlga_lady_talk:lady_ask_for_quest|有 什 么 我 可 以 效 劳 的 吗 ？ 
dlga_lady_quest_duel_for_lady:lady_quest_duel_for_lady_2|告 诉 我 困 扰 你 的 问 题 ， 我 自 己 会 作 决 定 的 。 
dlga_lady_quest_duel_for_lady_3:lady_quest_duel_for_lady_3_accepted|我 并 不 怕 他 ， {s65}。 我 会 让 他 闭 嘴 的 。 
dlga_lady_mission_told:lady_mission_accepted|如 你 所 愿 ， {s65}。 这 件 事 会 解 决 的 。 
dlga_lady_mission_told:lady_mission_rejected|{s66}， 很 抱 歉 我 现 在 没 办 法 帮 助 你 。 
dlga_lady_talk:lady_restore_relation|我 想 改 善 一 下 我 和 某 个 领 主 的 关 系 ， 你 能 帮 我 吗 ？ 
dlga_lady_restore_relation:lady_restore_relation_2|嗯 。 我 猜 你 与 某 人 在 某 些 方 面 有 过 节 。 那 好 ， 你 想 和 谁 和 解 ？ 
dlga_lady_restore_relation_2:lady_restore_relation_2b|{s1}
